acidosGraxosMonoInsaturados,acidosGraxosPoliInsaturados,acidosGraxosSaturados,acidosGraxosTrans,calcio,carboidratoDisponível,carboidratoTotal,cobre,colesterol,energia,equivalenteFolato,ferro,fibraAlimentar,fosforo,lipidios,magnesio,niacina,nome,potassio,proteina,riboflavina,selenio,sodio,tiamina,umidade,vitaminaARAE,vitaminaARE,vitaminaB12,vitaminaB6,vitaminaC,vitaminaD,vitaminaE,zinco
"33,4","2,18","0,70","3,07","2,67","12,4","13,9",134,"0,00",173,"0,17","0,04","1,52","54,3","8,39","0,74","0,06","Arroz caipira, c/ arroz integral, s/ sal","21,1","11,1","0,52","0,95","21,7","0,00","65,9","0,49","0,07","2,76","0,01","0,06","12,7","7,18","91,9"
"33,2","2,17","1,16","3,05","2,66","12,3","13,9",133,"0,00",172,"0,17","0,04","1,51",241,"8,35","0,74","0,06","Arroz caipira, c/ arroz integral, c/ sal","21,0","11,1","0,52","0,95","21,7","0,00","65,6","0,49","0,07","2,75","0,01","0,06","12,7","7,14","91,5"
"33,2","2,11","1,14","2,90","2,55","16,1","17,2",127,"0,00",184,"0,17","0,04","1,04",241,"8,11","0,85","0,02","Arroz caipira, c/ arroz polido, c/ sal","21,7","11,0","0,43","1,08","23,3","0,00","62,5","0,94","0,15","2,75","0,01","0,02","12,7","7,14","80,6"
"42,8","1,21","0,78","1,43","1,67","13,3","14,0",133,"0,00",155,"0,12","0,05","0,72","37,9","5,35","3,74","0,05","Arroz ao molho pardo (arroz de cabidela), c/ arroz polido, c/ sal","17,3","13,1","0,33","0,78","8,01","0,01","66,8","1,90","0,10","5,14",tr,"0,02","4,33","0,96","97,5"
"0,00","0,44","0,52","0,53","1,33","25,1","27,0",145,"0,00",135,"0,00","0,01","1,84","2,39","2,48","0,47","0,02","Arroz a grega, c/ arroz polido, s/ sal","21,4","2,24","0,50","0,42","13,8","0,00","67,8","1,14","0,12","0,20","0,01","0,04","59,2","29,6","31,7"
"0,00","0,44","0,51","0,53","1,33","25,0","26,8",144,"0,00",135,"0,00","0,01","1,83","2,38","2,47","0,47","0,02","Arroz a grega, c/ arroz polido, c/ sal","21,3","2,23","0,50","0,42","13,7","0,00","68,0","1,14","0,12","0,20","0,01","0,04","59,0","29,5","31,6"
"0,00","0,48","0,51","0,69","1,40","20,4","22,7",140,"0,00",119,"0,00","0,01","2,28","1,72","2,64","0,31","0,06","Arroz a grega, c/ arroz integral, s/ sal","19,9","2,21","0,55","0,25","11,3","0,00","71,9","0,59","0,03","0,20","0,01","0,08","56,8","28,4","43,2"
"0,00","0,48","0,51","0,68","1,39","20,3","22,6",140,"0,00",118,"0,00","0,01","2,27","1,71","2,63","0,31","0,06","Arroz a grega, c/ arroz integral, c/ sal","19,8","2,20","0,54","0,25","11,3","0,00","72,1","0,59","0,03","0,20","0,01","0,08","56,5","28,3","43,0"
"0,00",NA,"0,80",NA,NA,"8,00","12,5",NA,"0,00",47,NA,NA,"4,50",NA,"0,20",NA,NA,"Araca, polpa, com casca, sem semente, in natura",NA,"1,00",NA,NA,NA,NA,"85,5",NA,NA,NA,NA,NA,NA,"3,00",NA
"37,2","1,91","2,40","2,55","1,12","5,00","5,00",298,"0,00",139,"0,37",NA,NA,1040,"6,60","0,97","0,69","Apresuntado, retangular, cozido","16,8","15,0","0,06","1,82","24,9","0,54","71,0",NA,"0,03","0,77","0,04",tr,NA,NA,248
"28,2","1,44","2,80","1,93","0,85","5,00","5,00",295,"0,00",129,"0,37",NA,NA,1033,"5,00","0,96","0,68","Apresuntado, metro, cozido","16,7","16,0","0,05","1,81","24,7","0,41","71,2",NA,"0,03","0,76","0,04",tr,NA,NA,246
"25,5","1,31","3,12","1,75","0,77","3,32","3,32",251,"0,00",108,"0,31",NA,NA,879,"4,53","0,82","0,58","Apresuntado, fatiado, cozido","14,2","13,5","0,04","1,54","21,1","0,37","75,5",NA,"0,03","0,65","0,03",tr,NA,NA,210
"37,7","1,93","2,90","2,59","1,13","4,05","4,05",325,"0,00",126,"0,35",NA,NA,1282,"5,71","1,22","0,62","Apresuntado, cozido (media de diferentes marcas)","18,1","14,5","0,05","1,87","20,8","0,46","72,9",NA,"0,12","0,70","0,04",tr,tr,tr,310
"34,8","1,94","1,27","2,15","1,53","12,1","13,7",145,"0,00",146,"0,31","0,05","1,52",469,"6,90","1,68","0,05","Angu a baiana, polenta, c/ molho de carne bovina, c/ sal","9,37","8,11","0,44","1,24","6,89","0,16","70,1","0,67","0,06","0,72","0,12","0,03","23,1","11,6","36,9"
"3,62","0,34","0,89","0,45","0,52","17,3","19,8",161,"0,00",99,"0,16","0,01","2,41",435,"1,27","1,53","0,04","Angu a baiana, polenta, c/ molho bolonhesa, c/ sal","6,01","3,36","0,64","0,44","2,55","0,00","74,6","1,28","0,05","0,19","0,01","0,01","15,1","7,61","27,8"
"0,00","0,01","0,28","0,05","0,28","6,25","6,74",121,"0,00",36,"0,00","0,00","0,49","0,75","0,49","0,47","0,02","Amora preta, in natura","15,0","1,39","1,17","0,40","21,8","0,00","91,1",NA,"0,12","0,49","0,02","0,02",NA,"11,0","16,5"
NA,"9,74","2,50","29,1","14,2","7,87","16,9",495,NA,626,"0,00",NA,"8,99",375,"51,8","1,33","0,08","Amendoim, torrado, c/ sal",159,"27,5","5,14","2,12","39,4","0,00","1,31",NA,"0,68","7,47",tr,"0,21","0,00","0,00",260
NA,"8,70","2,06","17,2","16,2","14,5","20,7",580,NA,589,"0,00",NA,"6,22",tr,"46,3","3,13","0,10","Amendoim, grao, cru",170,"25,4","7,84","2,92",tr,"0,00","5,57",NA,"1,08","10,2","0,03","0,76",NA,"0,00",407
"0,00","7,31","2,00","21,8","10,7","30,5","37,2",415,"0,00",568,"0,00","0,00","6,75","3,11","38,9","1,54","0,06","Amendoim, caramelizado",126,"20,7","3,86","1,63","41,0","0,00","1,19","0,00","0,53",tr,"0,01",tr,"0,00","0,00",198
"0,00","3,96","1,61","26,6","13,4","32,6","40,9",521,"0,00",560,"0,00","0,10","8,30","5,36","39,0","2,82","0,22","Amendoa, torrada, caramelizada",172,"15,5","17,9","1,96",188,"0,00","2,90","1,48","0,71",tr,"0,13",tr,"0,13","0,06",371
"0,00","5,28","1,98","35,5","17,8","10,7","21,8",636,"0,00",616,"0,00","0,13","11,1",277,"52,0","3,04","0,29","Amendoa, torrada, c/ sal",220,"20,6","23,9","2,56",235,"0,00","3,59","1,98","0,93",tr,"0,16",tr,"0,17","0,08",490
"0,00","3,80","2,97","31,6","12,3","9,04","21,5",733,"0,00",632,"0,00",NA,"12,5","1,00","49,9","3,71","0,20","Amendoa, crua, s/ sal",270,"21,1","25,6","3,12",269,"0,00","4,41","4,10","1,03","3,62","1,14","0,14",-,-,481
"0,00","0,09","2,64","0,05","0,06","56,8","63,9",732,"0,00",253,"0,00","0,00","7,10","2,00","0,38","0,93","0,05","Ameixa, seca","41,0","2,18","0,43","0,44","43,0","0,00","30,9","0,30","0,28","1,88","0,19","0,21",NA,"39,0","69,0"
"0,00",NA,"0,53",NA,NA,"46,4","46,9",221,"0,00",188,"0,00","0,00","0,52","2,70",tr,"2,15",tr,"Ameixa, em calda, enlatada, drenada","9,96","0,41","0,26","0,14","13,2","0,00","52,2","0,00","0,03",tr,"0,23","0,37","39,8","19,9","20,9"
"0,00",tr,"0,60",tr,tr,"11,4","13,8",134,"0,00",54,"0,00","0,00","2,43",tr,tr,"0,10","0,07","Ameixa, c/ casca, in natura","5,48","0,77","0,05","0,05","5,72","0,00","84,8","0,00","0,06",tr,tr,"0,03","30,4","15,2","13,9"
110,"7,17","2,27","4,08","0,52","45,1","45,6",158,"0,00",359,"1,00","0,40","0,48","49,2","13,5","2,26","0,06",Ameixa de queijo ,"24,4","14,0","0,35","1,39",408,"1,66","24,1","7,31","0,05","0,15","0,20","0,02","92,5","92,5",130
"0,00","1,46","2,88","1,68","2,78","58,5","65,3",508,"0,00",365,"0,00",NA,"6,70","4,00","7,02","7,61","0,12","Amaranto, grao, cru",248,"13,6","1,19","2,87",159,"0,00","11,3","18,7","0,53","0,92","0,20","0,59","0,00","0,00",557
"0,00","0,00","0,76","0,00","0,00","16,6","18,7",135,"0,00",100,"0,00",NA,"2,10","6,00","1,59","2,10","0,01","Amaranto, grao, cozido, s/ oleo, s/ sal","65,0","3,80","0,19","0,86","47,0","0,00","75,2","5,50","0,15","0,23","0,02","0,11","0,00","0,00",148
144,"3,86","2,18","6,06","2,53","7,09","7,09",695,"0,00",202,"0,75","0,11",NA,780,"13,6","1,09","0,15","Almondega, carne, frango, crua, c/ sal","28,0","12,8","0,45","1,96","7,99",NA,"64,4",NA,NA,"7,42","0,32","0,68",NA,"0,00",237
"36,4","4,20","3,69","5,00","5,50","14,3","14,3",536,"0,00",272,"1,12","0,22",NA,1030,"15,8","1,91","0,13","Almondega, carne, boi, industrializada, frita, c/ sal","48,1","18,2","0,30","2,61","26,8","0,07","48,1",NA,"0,19","6,60","0,07",tr,NA,"15,6",244
"33,6","3,90","2,35","3,50","0,90","10,7","10,7",328,"0,00",178,"0,76","0,36",NA,621,"9,32","1,56","0,11","Almondega, carne, boi, industrializada, crua, c/ sal","23,8","12,9","0,18","2,33","22,2","0,04","64,7",NA,"0,15","2,20","0,04",tr,NA,"9,23",144
"22,3","2,59","2,30","2,32","0,60","11,7","11,7",321,"0,00",168,"0,75","0,24",NA,607,"7,43","1,53","0,11","Almondega, carne, boi, crua, c/ sal","23,2","13,5","0,14","2,28","21,7","0,03","65,1",NA,"0,14","2,15","0,04",tr,NA,"7,36",141
144,"3,86","2,18","6,06","2,53","7,09","7,09",237,"0,00",202,"0,75","0,11",NA,688,"13,6","0,88","0,15","Almondega, carne, ave, industrializada, crua, c/ sal","18,9","12,8","0,45","1,31","7,57",NA,"64,4",NA,NA,"7,42","0,32","0,68",NA,"0,00",123
101,"3,21","1,24","3,48","2,73","8,02","8,72",373,"0,00",245,"3,38","0,12","0,70","82,8","10,1","3,21","0,06","Almondega, carne bovina, grelhada, caseira, s/ sal","29,3","30,3","0,29","6,71","11,6","0,00","49,7","4,27","0,15","2,44","0,03","0,02","3,86","2,05",255
101,"3,21","1,68","3,48","2,73","7,92","8,57",372,"0,00",245,"3,38","0,12","0,64",262,"10,1","3,19","0,06","Almondega, carne bovina, grelhada, caseira, c/ sal","28,9","30,2","0,29","6,71","10,4","0,00","49,4","4,26","0,15","2,43","0,03","0,02","2,90","1,52",254
"21,8","2,84","2,90","3,48","4,54","10,2","11,3",444,"0,00",194,"0,43","0,13","1,02",779,"11,6","1,34","0,13","Almondega, ao sugo (molho de tomate)","35,3","11,6","0,65","1,67","20,7","0,04","62,7","0,14","0,16","3,96","0,05","0,03","54,7","36,7",161
"0,00","0,25","3,54","0,12","0,18","63,7","72,7",1193,"0,00",346,"0,00","0,00","9,00","60,0","0,73","5,65","0,44","Alho, em po","77,0","16,6","0,67","2,99","79,0","0,00","6,45","23,9","0,53","0,80","0,14","1,65","0,00","0,00",414
"0,00","0,04","1,28",tr,"0,10","22,6","25,8",541,"0,00",121,"0,00","0,00","3,19","5,43","0,20","0,81","0,19","Alho, cru","21,5","5,70","0,98","0,83","13,7","0,00","67,1","2,24","0,15",tr,tr,"0,45",tr,tr,150
"0,00","4,46","1,82","6,76","17,5","32,0","36,6",768,"0,00",433,"0,00","0,00","4,54","7,70","29,3","1,17","0,24","Alho, refogado (c/ oleo de soja), s/ sal","30,6","8,09","4,91","1,18","19,5","0,00","24,2","3,18","0,30",tr,tr,"0,57","0,00","0,00",214
"0,00","0,04","1,28","0,00","0,10","22,6","25,8",541,"0,00",121,"0,00","0,00","3,19","5,43","0,20","0,81","0,17","Alho, cozido, s/ oleo, s/ sal","21,5","5,70","0,98","0,83","13,7","0,00","67,1","2,24","0,15",tr,tr,"0,40","0,00","0,00",150
"0,00","0,06","3,93","0,03","0,10","73,2","80,9",1125,"0,00",336,"0,00","0,00","7,70",102,"0,30","21,4","0,01","Alga, agar agar, em po",770,"6,21","5,00","5,80",625,"0,00","8,68","7,40","0,61","0,20","0,22","0,30","0,00","0,00","52,0"
"0,00","0,16","1,42",tr,"0,32","1,10","5,24",260,"0,00",28,"0,00","0,00","4,14","4,55","0,48","1,26",tr,"Alfavaca, crua","84,2","2,66","0,60","0,71",258,"0,00","90,2","0,37","0,15",tr,"0,12","0,56",1037,518,"49,7"
"0,00","0,01","0,68",tr,"0,06","0,48","2,49",308,"0,00",11,"0,00","0,00","2,01","7,12","0,19","2,48",tr,"Alface, roxa, crua","9,31","0,91","0,13","0,23","33,8","0,00","95,7","0,20","0,04",tr,tr,tr,311,155,"51,1"
"0,00","0,16","0,76",tr,"0,07","0,10","2,43",348,"0,00",13,"0,00","0,00","2,33","4,23","0,12","0,61","0,09","Alface, lisa, crua","9,11","1,69","0,18","0,35","27,5","0,00","95,0","0,20","0,03","0,75","0,08","0,07",380,190,"26,1"
"0,00","0,20","0,56",tr,"0,08","0,00","1,79",311,"0,00",9,"0,00","0,00","1,87","4,20","0,12","0,75","0,10","Alface, crua","12,7","1,08","0,18","0,29","37,5","0,00","96,4","0,20","0,03","0,92","0,10","0,04",364,182,"26,0"
"0,00","0,21","0,70",tr,"0,09","0,00","1,70",267,"0,00",10,"0,00","0,00","1,83","3,38","0,16","0,40","0,11","Alface, crespa, crua","11,0","1,35","0,23","0,25","38,0","0,00","96,1","0,20","0,03","1,09","0,12",tr,329,164,"25,8"
"0,00","0,15","0,28",tr,"0,06","0,26","1,50",110,"0,00",6,"0,00","0,00","1,24","5,93","0,11","0,22","0,02","Alface, americana, crua","4,65","0,41","0,13","0,18","11,7","0,00","97,7","0,20","0,02",tr,tr,"0,03",317,158,"15,7"
"0,00","7,37","6,53","3,01","2,34","21,5","64,1",955,"0,00",328,"0,00","0,00","42,6","50,0","15,2","29,3","0,51","Alecrim, seco",220,"4,88",NA,"3,23",1280,"0,00","9,31","4,60","0,55","1,00","0,43","1,74",NA,156,"70,0"
"0,00","0,23","8,04","0,06","0,30","4,89","4,89","40,0","0,00",37,"0,00","0,00","0,00",2348,"0,86","1,67","0,02","Alcaparra, conserva","33,0","2,36","0,88","0,32","40,0","0,00","83,9","1,20","0,37","0,65","0,14","0,02",NA,"7,00","10,00"
"0,00","0,08","0,74","0,01","0,14","6,25","11,9",286,"0,00",51,"0,00","0,00","5,70","60,0","0,34","0,61","0,05","Alcachofra, cozida, drenada, s/ sal","42,0","2,89","0,19","0,60","21,0","0,00","84,1","0,20","0,23","1,11","0,09","0,08","0,00","0,00","73,0"
"0,00","0,08","1,06","0,01","0,14","6,23","11,9",285,"0,00",51,"0,00","0,00","5,68",187,"0,34","0,61","0,05","Alcachofra, cozida, drenada, s/ oleo, c/ sal","41,9","2,88","0,19","0,60","21,0","0,00","83,8","0,00","0,13","1,11","0,09","0,08","0,00","0,00","72,8"
"0,00","0,21","1,70","0,28","0,77","5,75","7,37",439,"0,00",43,"0,00","0,00","1,62","14,8","1,32","1,14",tr,"Aipo (salsao), refogado (c/ oleo, cebola e alho), s/ sal","14,6","1,33","0,33","0,24",101,"0,00","88,3","0,87","0,50",tr,tr,"0,26",1274,637,"47,2"
"0,00","1,27","1,30","2,60","2,49","56,7","67,0",333,"0,00",370,"0,00",NA,"10,3","4,59","7,00","4,41","0,55","Aveia, farinha, crua",117,"14,9",NA,"2,61","47,5","0,00","9,80",NA,"0,44","4,44","0,03",tr,"0,00","0,00",152
"0,00",NA,"12,8",NA,NA,"17,7","64,4",4600,"0,00",253,"0,00","0,00","46,7","32,5","5,50","2,50",NA,"Banana, madura, casca, crua, seca","95,1","9,70",NA,"2,30",2011,NA,"7,60",NA,"12,4",NA,NA,NA,NA,NA,NA
"0,00",NA,"1,41",NA,NA,"1,96","7,11",507,"0,00",28,"0,00","0,00","5,15","3,59","0,61","0,28",NA,"Banana, madura, casca, crua","10,5","1,07",NA,"0,25",221,NA,"89,8",NA,"1,37",NA,NA,NA,NA,NA,NA
"0,00","0,09","0,69",tr,tr,"23,9","26,3",306,"0,00",109,"0,00","0,00","2,38",tr,"0,27","0,23",tr,"Banana, maca, in natura","27,5","1,49","0,06","0,14","3,73","0,00","71,3","0,13","0,13",tr,tr,"0,17","6,42","3,21","33,2"
"0,00","0,06","0,77",tr,tr,"24,5","26,7",346,"0,00",109,"0,00","0,00","2,24",tr,"0,19","0,32",tr,"Banana, in natura","31,0","1,27","0,06","0,17","4,29","0,00","71,1","0,13","0,08",tr,tr,"0,12","25,6","12,8","23,0"
"0,00","0,05","0,85",tr,tr,"25,0","27,8",386,"0,00",111,"0,00","0,00","2,80",tr,"0,14","0,20","0,09","Banana, Figo, in natura","30,2","1,13","0,04","0,12","6,36","0,00","70,1","0,13","0,06",tr,tr,"0,03","19,4","9,69","15,8"
"0,00",NA,"0,99",tr,tr,"71,8","75,7",518,"0,00",304,"0,00","0,00","3,83","9,88","0,05","0,61","0,03","Banana, doce, em barra","49,2","2,17",NA,"0,30","12,0","0,00","21,1",NA,"0,16","1,41",tr,"0,06",NA,NA,"36,9"
"0,00","0,08","0,78",tr,tr,"32,1","33,7",328,"0,00",140,"0,00","0,00","1,53",tr,"0,24","0,29","0,03","Banana, da terra, in natura","29,6","1,43","0,07","0,16","3,28","0,00","63,9","0,30","0,05",tr,"0,02","0,14",239,119,"25,5"
"0,00","1,46","0,93","2,10","5,40","38,2","40,1",351,"0,00",247,"0,00","0,05","1,82",tr,"9,29","0,35","0,03","Banana, da terra, frita, c/ oleo de soja","35,2","1,71","0,31","0,19","3,70","0,00","48,0","0,04","0,09",tr,"0,02","0,15",213,"89,7","30,4"
"19,3","4,73","0,94","1,97","0,14","38,2","40,1",351,"0,00",236,"0,02","0,25","1,82","0,35","8,03","0,35","0,03","Banana, da terra, frita, c/ manteiga","35,3","1,74","0,13","0,19","4,03","0,00","49,2","0,13","0,06",tr,"0,02","0,15",293,185,"31,0"
"0,00","0,09","0,92",tr,tr,"37,9","39,7",348,"0,00",165,"0,00","0,00","1,80",tr,"0,28","0,35","0,03","Banana, da terra, assada, s/ adicao de ingredientes","34,9","1,69","0,09","0,19","3,67","0,00","57,4","0,04","0,06",tr,"0,02","0,16",239,119,"30,1"
"14,5","2,06","0,99","2,98","7,32","27,6","29,8",359,"0,00",241,"0,03","0,06","2,22","33,7","12,7","0,98","0,02","Banana, da terra, a milanesa (farinha de trigo, ovo e farinha de rosca), frita em imersao, s/ acucar","32,7","2,85","0,43","0,37","7,75","0,07","53,6","4,13","0,15","0,03","0,03","0,13","16,8","11,3","48,8"
"0,00","0,05","0,70","0,00","0,00","42,9","44,6",278,"0,00",181,"0,00","0,00","1,68","3,11","0,15","0,79",tr,"Banana, cozida, caramelada","30,0","1,04","0,04","0,17","14,5","0,00","53,5","0,10","0,07",tr,"0,01","0,08","14,4","7,20","20,4"
"0,00",NA,"1,94",NA,NA,"2,25","8,18",583,"0,00",32,"0,00","0,00","5,92",131,"0,70","0,32",NA,"Banana madura, s/ casca, cozida, s/ oleo, s/ sal","12,1","1,23",NA,"0,29",255,NA,"88,0",NA,"1,57",NA,NA,NA,NA,NA,"0,00"
"0,00","0,20","2,60",tr,tr,"82,0","89,5",1161,"0,00",366,"0,00","0,00","7,50",tr,"0,63","1,08",tr,"Banana madura, rodelas, desidratada",103,"4,25","0,19","0,57","14,4","0,00","3,00","0,45","0,27",tr,tr,"0,42",NA,"40,2","77,1"
"0,00","0,00","1,94","0,00","0,00","1,80","8,18",583,"0,00",31,"0,00","0,00","6,38",131,"0,70","0,32","0,00","Banana madura, casca, cozida, s/ oleo, s/ sal, Musa sp.","12,1","1,23","0,00","0,29",255,"0,00","88,0","0,00","1,57","0,00","0,00","0,00","0,00","0,00","0,00"
"6,65","1,48","0,47","0,63","0,05","46,4","47,7",168,"2,80",234,"0,04","0,08","1,28","12,0","3,53","0,93","0,02",Banana flambada,"18,6","0,91","0,03","0,15","34,0","0,00","47,4","0,26","0,04","0,01","0,04","0,02","34,9","33,2","21,5"
"0,00","0,00","0,50","0,00","0,00","98,0","98,0","5,00","0,00",394,"0,00","0,00","0,00","38,0","0,20","0,30","0,00","Bala, frutas","3,00","0,00","0,00","0,01","3,00","0,00","1,30","0,60","0,03","0,01","0,00","0,00","0,00","0,00","3,00"
"0,00","0,00","0,50","0,00","0,00","98,0","98,0","5,00","0,00",394,"0,00","0,00","0,00","38,0","0,20","0,30",tr,"Bala, dura","3,00","0,00","0,00","0,01","3,00","0,00","1,30","0,06","0,03","0,01",tr,tr,"0,00","0,00","3,00"
"0,00","0,03","0,00","0,09","0,06","93,9","96,3","0,00","0,00",382,"0,00","0,00","2,40","7,00","0,20","0,00","0,00","Bala, diet (media de diferentes sabores)","0,00","0,00","0,00","0,00","0,00","0,00","3,50","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"0,00","2,60","0,48","0,15","0,03","82,2","82,3",171,"0,00",359,"0,00","0,00","0,11","17,8","3,08","1,89",tr,"Bala, coco, caseira ","25,4","0,46","0,02","0,19","39,2","0,00","13,3","0,13","0,07",tr,"0,03",tr,"0,00","0,00","14,9"
"7,00","2,48","1,80","1,54","3,48","77,0","77,0",214,"0,00",399,"0,00","0,00","0,00",245,"8,10","0,14","0,10","Bala, caramelo","17,0","4,60","0,46","0,44",138,"0,00","8,50","1,80","0,02","0,15","0,26","0,06",NA,"12,0",114
"0,00","0,06","2,60","0,22","0,07","74,9","77,3","0,00","0,00",327,"0,00","0,00","2,40",125,"0,50","0,00","0,00","Bala gelatina, goma","0,00","4,60","0,00","0,00",294,"0,00","15,0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"4,10","0,60","1,09","1,00","1,50","19,1","23,1",157,"0,00",126,NA,"0,01","3,98","93,3","2,30","0,56","0,04","Baiao de dois, arroz e feijao de corda, c/ sal","18,7","5,17",NA,"0,60","33,3",NA,"68,3",NA,"0,08",tr,tr,"0,00",NA,NA,"71,7"
"0,00",NA,"0,48",NA,NA,"13,1","18,3",146,"0,00",81,NA,"0,00","5,20","29,0","1,46","0,63","0,00","Bacuri, polpa, in natura","23,0","1,22","0,00","0,59","12,0",NA,"78,5",NA,"0,40","0,17","0,00","0,07","0,00","0,00","30,0"
"23,7","23,7","0,58","5,05","5,05","68,6",143,326,"0,58",601,"37,6","0,14","0,73","0,00","0,73","0,00","0,01","Baco bovino, refogado (c/ oleo, cebola e alho), c/ sal","2,00","68,6","0,95",326,"0,14","0,95",143,"1,48","1,48","13,7","0,01","13,7","1,31","1,31","2,00"
"0,00",NA,"3,40",NA,NA,"61,3","79,2",362,"0,00",288,"0,00",NA,"17,9","12,5","0,20","18,3",tr,"Babacu, mesocarpo, farinha, crua","39,3","1,41",NA,"0,34","61,0",NA,"15,8",NA,"0,22","2,58",tr,tr,NA,NA,"25,6"
118,"9,68","1,03","2,55","0,55","33,1","33,4",212,"0,00",282,"0,35","0,15","0,27","59,9","14,4","0,71","0,04",Baba de moca,"18,9","4,90","1,41","0,74",114,"0,62","46,3","9,22","0,08","0,00","0,15","0,23","84,5","83,6",120
NA,"2,30","4,48","8,30","1,00","0,26","4,10","19,8",NA,140,"0,00",NA,"3,85",1347,"14,2","0,18",tr,"Azeitona, verde, conserva, drenada","3,94","0,95","3,54","0,08","45,6","0,00","76,3",NA,"0,14",tr,tr,tr,NA,NA,"5,36"
NA,"3,50","4,48","11,0","3,00","0,99","5,54","78,6",NA,201,"0,00",NA,"4,55",1566,"20,3","5,45",tr,"Azeitona, preta, conserva, drenada","4,76","1,16","3,14","0,29","58,8","0,00","68,5",NA,"0,25",tr,tr,"0,04",NA,NA,"16,0"
"52,1","1,39","3,21","4,91","1,53","3,55","4,34",121,"0,00",137,"0,69","0,47","0,88",792,"8,16","0,34","0,04","Bacalhoada, c/ vegetais, c/ sal","11,7","11,8","2,96","0,35","32,5","2,34","72,5","0,10","0,05","4,94","0,03","0,04","15,0","7,49","38,0"
"0,00","15,2","0,00","23,3","60,0","0,00","0,00","0,00","0,00",900,"0,00","0,50","0,00","0,00","100,0","0,06","0,00","Azeite, oliva, frito","0,00","0,00","9,11","0,01","0,00","0,00","0,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00"
"0,00","14,9","0,00","75,5","9,50","0,00","0,00","0,95","0,00",900,"0,00",NA,"0,00","1,90","100,0","0,53","0,00","Azeite, oliva, cozido","0,00","0,00","13,8","0,00","0,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"0,00","15,2","0,00","23,3","60,0","0,00","0,00","0,00","0,00",900,"0,00","0,50","0,00","0,00","100,0","0,06","0,00","Azeite, oliva, assado","0,00","0,00","9,11","0,01","0,00","0,00","0,00","0,00","0,30","0,00","0,00","0,00","0,00","0,00","0,00"
"0,00","14,9","0,00","75,5","9,50","0,00","0,00","0,00","0,00",900,"0,00",NA,"0,00","0,00","100,0","0,01","0,00","Azeite, oliva","0,00","0,00","18,4","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"0,00","43,1","0,00","40,1","16,6","0,00","0,00","0,00","0,00",900,"0,00","0,14","0,00","0,00","100,0","0,01","0,10","Azeite, dende","0,00","0,00","15,9","0,00","0,00",NA,"0,00","0,00","0,00","5,86",tr,tr,10134,5067,"0,00"
"0,00","2,13","1,58","9,80","1,82","1,83","8,53",485,"0,00",161,"0,00","0,00","6,70","7,00","14,7","0,55","0,07","Avocado, polpa, in natura","29,0","2,00","2,07","0,64","12,0","0,00","73,2","0,40","0,19","1,74","0,13","0,26",NA,"7,00","52,0"
"0,00","4,51","2,45","46,6","8,46","8,20","17,6",755,"0,00",673,"0,00",NA,"9,40","0,00","62,4","4,38","0,34","Avela , crua, s/ sal",173,"15,0","15,3","2,50",123,"0,00","2,52","4,10","1,75","2,05","0,12","0,62",-,-,310
